Country,Goal,Window,Model Type,Model,params,Error (MSE),Error (R2),Prediction Year,Prediction,Actual Value,Prediction Error
Chile,goal17,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd86a40>,"Intercept   -1034.79
year            0.55
dtype: float64",1.4821827295511392,0.8937111953467102,2023,87.05238095238269,88.0,-0.9476190476173088
China,goal1,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd85ff0>,"Intercept   -8277.07
year            4.15
dtype: float64",41.38737753475065,0.9439724379576389,2023,114.43809523809796,98.0,16.438095238097958
China,goal2,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd84c10>,"Intercept   -868.99
year           0.47
dtype: float64",1.5847117794486252,0.8503786086133456,2023,84.70952380952428,82.0,2.709523809524285
China,goal3,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd87430>,"Intercept   -1918.09
year            0.99
dtype: float64",1.4151970836181862,0.9656572414326934,2023,86.51904761904711,84.0,2.5190476190471145
China,goal5,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd85120>,"Intercept   -254.34
year           0.16
dtype: float64",0.7365003417635062,0.591856060606057,2023,74.07142857142787,76.0,-1.928571428572127
China,goal6,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd98dc0>,"Intercept   -1192.47
year            0.62
dtype: float64",0.13071314650261623,0.9918021777028381,2023,71.25238095237864,71.0,0.252380952378644
China,goal7,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd9a260>,"Intercept   -2185.60
year            1.12
dtype: float64",0.350808840282488,0.9930925420808965,2023,71.22380952380718,69.0,2.2238095238071764
China,goal8,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd9b670>,"Intercept   584.06
year         -0.25
dtype: float64",2.089131920710873,0.5518475073313772,2023,74.37142857142908,76.0,-1.6285714285709219
China,goal9,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcdb15a0>,"Intercept   -4539.95
year            2.29
dtype: float64",4.050125313283186,0.981230254599517,2023,84.04761904761926,83.0,1.0476190476192642
China,goal10,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcdb3a60>,"Intercept   -733.61
year           0.38
dtype: float64",3.5004101161995913,0.6263607179337515,2023,36.18571428571329,36.0,0.18571428571328852
China,goal11,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcdb24a0>,"Intercept   -748.16
year           0.40
dtype: float64",5.2434951013898194,0.5576840284451294,2023,68.91904761904618,71.0,-2.0809523809538177
China,goal12,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcdd26b0>,"Intercept   389.13
year         -0.16
dtype: float64",2.1285030758714836,0.3162055335968422,2023,73.85714285714403,74.0,-0.1428571428559735
China,goal13,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcdd05e0>,"Intercept   1518.76
year          -0.71
dtype: float64",1.7944862155388366,0.9201427615436096,2023,73.76190476190186,76.0,-2.23809523809814
China,goal14,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcdd3ee0>,"Intercept   383.29
year         -0.16
dtype: float64",1.8091820460241517,0.37119892302819124,2023,54.88095238095235,57.0,-2.119047619047649
China,goal15,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcdd3700>,"Intercept   166.30
year         -0.06
dtype: float64",0.08714969241284971,0.6136363636363662,2023,48.07142857142806,47.0,1.0714285714280578
China,goal16,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcde8a60>,"Intercept   -565.61
year           0.31
dtype: float64",1.248416495784861,0.7546215853112515,2023,57.05238095238144,57.0,0.05238095238144069
China,goal17,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcde9c00>,"Intercept   -1042.63
year            0.54
dtype: float64",1.902141717931224,0.8608954278858947,2023,47.69047619047615,45.0,2.690476190476147
Colombia,goal1,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcdeaad0>,"Intercept   -1895.73
year            0.98
dtype: float64",26.704670767829263,0.5914117786500546,2023,79.98095238095311,74.0,5.980952380953113
Colombia,goal2,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcdebb80>,"Intercept   74.45
year        -0.01
dtype: float64",1.3673274094326737,0.0007992007992000394,2023,63.94285714285731,63.0,0.9428571428573065
Colombia,goal3,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc01210>,"Intercept   -950.75
year           0.51
dtype: float64",1.8002278423331357,0.8549493317667768,2023,84.39047619047699,82.0,2.3904761904769884
Colombia,goal4,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc02410>,"Intercept   -191.45
year           0.14
dtype: float64",6.510663021189282,0.10730084348641789,2023,89.67142857143065,90.0,-0.3285714285693473
Colombia,goal5,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc02110>,"Intercept   -1069.23
year            0.56
dtype: float64",3.085258601048045,0.8066868433074481,2023,71.00952380952572,74.0,-2.9904761904742827
Colombia,goal6,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc027a0>,"Intercept   -401.37
year           0.24
dtype: float64",0.09188881294144322,0.9614066985645938,2023,79.42380952381063,79.0,0.4238095238106325
Colombia,goal7,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc15690>,"Intercept   -554.78
year           0.31
dtype: float64",0.39592162223740784,0.9093153115541184,2023,78.39523809523848,78.0,0.39523809523848286
Colombia,goal8,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc16890>,"Intercept   -68.97
year          0.07
dtype: float64",2.226201868307133,0.0766584766584757,2023,67.64761904761994,70.0,-2.3523809523800594
Colombia,goal9,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc17370>,"Intercept   -3235.79
year            1.63
dtype: float64",2.4709045340623503,0.9774581372532725,2023,53.55238095238383,55.0,-1.4476190476161719
Colombia,goal10,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc327a0>,"Intercept   -589.41
year           0.30
dtype: float64",2.733583959899758,0.5716025137470528,2023,17.490476190476556,16.0,1.4904761904765564
Colombia,goal11,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc306d0>,"Intercept   -228.85
year           0.15
dtype: float64",0.17992709045340638,0.8432512901945215,2023,83.79523809523707,83.0,0.7952380952370675
Colombia,goal13,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc32b90>,"Intercept   224.45
year         -0.07
dtype: float64",0.4136933242196373,0.3005778120184943,2023,90.46190476190597,91.0,-0.53809523809403
Colombia,goal14,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc31f90>,"Intercept   541.93
year         -0.24
dtype: float64",32.97908407382089,0.06556919859007704,2023,58.514285714284824,57.0,1.5142857142848243
Colombia,goal15,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc4dcf0>,"Intercept   -1260.27
year            0.66
dtype: float64",0.793916609706095,0.9564393939393934,2023,66.50000000000045,65.0,1.5000000000004547
Colombia,goal16,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc4ce80>,"Intercept   -116.23
year           0.08
dtype: float64",2.287650945545683,0.11208878669968114,2023,54.54761904761979,53.0,1.54761904761979
Colombia,goal17,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc4cb50>,"Intercept   -800.74
year           0.43
dtype: float64",2.681089086352238,0.7387018696984506,2023,74.13809523809698,77.0,-2.86190476190302
Comoros,goal1,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc4fc70>,"Intercept   -1613.44
year            0.82
dtype: float64",2.695648211437767,0.9106526303070552,2023,52.2476190476209,50.0,2.2476190476209013
Comoros,goal2,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc61300>,"Intercept   -819.86
year           0.43
dtype: float64",2.7718614718614645,0.727458667503025,2023,44.50952380952265,42.0,2.5095238095226478
Comoros,goal3,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc62500>,"Intercept   -1791.88
year            0.91
dtype: float64",1.9478696741854549,0.9456275360291033,2023,57.72380952380877,54.0,3.723809523808768
Comoros,goal4,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc62200>,"Intercept   -8.21
year         0.03
dtype: float64",24.44383686488949,0.0011172768239546826,2023,44.3333333333343,44.0,0.33333333333430204
Comoros,goal5,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc76410>,"Intercept   -908.46
year           0.46
dtype: float64",3.443905217589384,0.7166766635426465,2023,29.480952380953113,33.0,-3.519047619046887
Comoros,goal6,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc75780>,"Intercept   360.80
year         -0.15
dtype: float64",0.2200273410799762,0.8147871116225517,2023,48.15714285714449,49.0,-0.8428571428555074
Comoros,goal7,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc76980>,"Intercept   -1286.47
year            0.65
dtype: float64",3.8603782182728814,0.8181045218362211,2023,37.676190476189504,36.0,1.676190476189504
Comoros,goal8,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc77460>,"Intercept   254.90
year         -0.10
dtype: float64",0.16488949646844375,0.7212249614791988,2023,47.34761904761987,47.0,0.3476190476198724
Comoros,goal9,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc92890>,"Intercept   -1259.51
year            0.64
dtype: float64",18.487514240145835,0.4692388702102326,2023,25.223809523808768,27.0,-1.776190476191232
Comoros,goal10,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc91e40>,"Intercept   -2240.76
year            1.12
dtype: float64",18.268215994531804,0.7363636363636361,2023,29.200000000000273,26.0,3.200000000000273
Comoros,goal11,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc905b0>,"Intercept   156.03
year         -0.05
dtype: float64",0.5027341079972661,0.1427738927738924,2023,64.07142857142988,64.0,0.0714285714298768
Comoros,goal13,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcc93d90>,"Intercept   148.79
year         -0.02
dtype: float64",0.11066302118933664,0.18232323232323489,2023,98.87142857143101,99.0,-0.12857142856898918
Comoros,goal14,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcca91b0>,"Intercept   2193.70
year          -1.06
dtype: float64",12.089769879243565,0.7917356799145936,2023,39.33333333333394,43.0,-3.6666666666660603
Comoros,goal15,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcca8be0>,"Intercept   -4968.20
year            2.50
dtype: float64",109.82303485987869,0.6971121508716849,2023,84.04285714285925,71.0,13.042857142859248
Comoros,goal16,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcca9e70>,"Intercept   493.85
year         -0.22
dtype: float64",2.527500569605838,0.42700413223140365,2023,57.72380952380939,53.0,4.723809523809393
Comoros,goal17,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcca9ba0>,"Intercept   62.08
year        -0.00
dtype: float64",2.240328092959671,0.00012202562538177197,2023,56.828571428572005,57.0,-0.17142857142799528
"Congo, Dem. Rep.",goal1,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcccd630>,"Intercept   -643.31
year           0.32
dtype: float64",1.8198450672134943,0.6961848611639396,2023,5.623809523809655,7.0,-1.3761904761903452
"Congo, Dem. Rep.",goal2,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afccce5f0>,"Intercept   -422.47
year           0.24
dtype: float64",2.1416495784916822,0.5111452049095073,2023,53.06190476190494,51.0,2.061904761904941
"Congo, Dem. Rep.",goal3,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afccce2f0>,"Intercept   -1830.26
year            0.92
dtype: float64",0.6773296878559725,0.9808275719739974,2023,40.36190476190518,39.0,1.3619047619051798
"Congo, Dem. Rep.",goal4,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afccde500>,"Intercept   -882.59
year           0.46
dtype: float64",2.4811346548188826,0.7724200626959232,2023,39.585714285714516,42.0,-2.4142857142854837
"Congo, Dem. Rep.",goal5,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afccdd870>,"Intercept   -477.72
year           0.25
dtype: float64",3.434313055365689,0.4332957365215425,2023,37.228571428572764,41.0,-3.7714285714272364
"Congo, Dem. Rep.",goal6,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afccdea70>,"Intercept   229.99
year         -0.09
dtype: float64",0.09678742310321224,0.7854545454545462,2023,40.82857142857176,41.0,-0.17142857142823686
"Congo, Dem. Rep.",goal7,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afccdf550>,"Intercept   614.93
year         -0.29
dtype: float64",3.222442469810848,0.5133404445667947,2023,29.0523809523811,29.0,0.05238095238109963
"Congo, Dem. Rep.",goal8,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afccfa980>,"Intercept   -198.39
year           0.13
dtype: float64",0.6310549100022842,0.5249228130360163,2023,66.96666666666675,68.0,-1.0333333333332462
"Congo, Dem. Rep.",goal9,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afccf88e0>,"Intercept   -790.85
year           0.40
dtype: float64",3.0665983139667303,0.6774979632913218,2023,15.71904761904807,18.0,-2.2809523809519305
"Congo, Dem. Rep.",goal10,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afccfa6e0>,"Intercept   747.08
year         -0.35
dtype: float64",8.550922761449074,0.3681818181818185,2023,37.714285714285666,33.0,4.714285714285666
"Congo, Dem. Rep.",goal11,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afccfb9d0>,"Intercept   -4.90
year         0.02
dtype: float64",0.4987924356345418,0.0338923212709602,2023,37.13333333333293,37.0,0.13333333333292785
"Congo, Dem. Rep.",goal12,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcb09060>,"Intercept   241.19
year         -0.07
dtype: float64",0.06892230576441145,0.7499999999999984,2023,96.69047619047686,97.0,-0.3095238095231423
"Congo, Dem. Rep.",goal13,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcb0a260>,"Intercept   224.76
year         -0.06
dtype: float64",0.08812941444520428,0.6411873840445255,2023,98.64761904761693,99.0,-0.3523809523830721
